1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.571042633056640625e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.180039596557617188e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.212175369262695312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.316162467002868652e-01,-3.600541949272155762e-01,4.951677843928337097e-02,1.424195175170898438e+02,-3.580789566040039062e-01,-9.326290488243103027e-01,-4.452421143651008606e-02,6.541629409790039062e+01,6.221190094947814941e-02,2.374856546521186829e-02,-9.977805018424987793e-01,5.771547079086303711e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.491836880698125700e-01,1.956063553683018430e-01,-2.465539466814923308e-01,1.733332730057393007e+02,3.141149105267062591e-01,6.374894196261122747e-01,-7.035186345805310992e-01,3.210624748707268594e+01,1.956283134687504532e-02,-7.452148579294521902e-01,-6.665375949448624215e-01,5.871872261892235656e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.754007109633935135e-01,8.032105454925038135e-01,-1.541660112785600556e-01,1.037327196332802401e+02,4.895208967247425269e-01,-4.892260734766017416e-01,-7.218215874525317766e-01,6.590145355018647422e+01,-6.551967886276267583e-01,3.398692222382326267e-01,-6.746896565819306968e-01,-9.569946570456119517e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.754007109633935135e-01,8.032105454925038135e-01,-1.541660112785600556e-01,1.670525793297681503e+02,4.895208967247425269e-01,-4.892260734766017416e-01,-7.218215874525317766e-01,8.755105688675436681e+01,-6.551967886276267583e-01,3.398692222382326267e-01,-6.746896565819306968e-01,-5.279582143662209859e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.403804692185754988e-01,7.411613930789932025e-01,-2.014777409022324717e-01,2.343544026646396219e+02,5.435079103414980350e-01,-6.226388533938121972e-01,-5.629562005395496449e-01,1.011780423878374080e+02,-5.426890027952882001e-01,2.510016842782600843e-01,-8.015528932948010610e-01,-8.913199420090970193e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.709165055636358899e-01,4.794801815065489192e-01,-4.192709895360903771e-01,3.092472692306985209e+02,-6.366176249799340159e-01,-6.008710253016075198e-01,4.833965430365899096e-01,7.607416278935274079e+01,-2.014867537285692373e-02,6.395733345950301851e-01,7.684663533295675863e-01,-9.197636345076458042e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.709165055636358899e-01,4.794801815065489192e-01,-4.192709895360903771e-01,2.712888069231594272e+02,-6.366176249799340159e-01,-6.008710253016075198e-01,4.833965430365899096e-01,1.586145055893334899e+01,-2.014867537285692373e-02,6.395733345950301851e-01,7.684663533295675863e-01,-7.006592606469220641e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.277875745271405405e-01,-9.409674305433073371e-01,3.134523885336409355e-01,3.193737556063275065e+02,-7.374616070968907922e-01,-3.014748561092103762e-01,-6.043700743850898283e-01,6.401926920335897364e+01,6.631899665277833922e-01,-1.539280674313476260e-01,-7.324515998755681823e-01,-7.832902840091705343e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
